JobID	Submit	Cluster	State	ExitCode	User	Group	QOS	AllocCPUS	NNodes	NTasks	TotalCPU	ReqMem	MaxRSS	TimeLimit	ElapsedRaw	CPUTime
29907317_205	2025-09-30T13:19:42	puhti	COMPLETED	1198	0:0	mariaosm	mariaosm		1	1	19:10.005	52428800K	6295K	00:30:00	1198	
29907097_84	2025-09-30T13:15:20	puhti	COMPLETED	104	0:0	mariaosm	mariaosm		1	1	01:35.160	52428800K	6175K	00:30:00	104	
29910498_322	2025-09-30T15:48:16	puhti	FAILED	48	0:0	mariaosm	mariaosm		1	1		52428800K	5791K	00:30:00	48	
29910498_309	2025-09-30T15:48:16	puhti	FAILED	39	0:0	mariaosm	mariaosm		1	1		52428800K	5797K	00:30:00	39	
29907317_206	2025-09-30T13:19:42	puhti	COMPLETED	1331	0:0	mariaosm	mariaosm		1	1	21:56.870	52428800K	6004K	00:30:00	1331	
29907097_85	2025-09-30T13:15:20	puhti	COMPLETED	166	0:0	mariaosm	mariaosm		1	1	02:20.454	52428800K	6391K	00:30:00	166	
29910498_323	2025-09-30T15:48:16	puhti	FAILED	49	0:0	mariaosm	mariaosm		1	1		52428800K	5819K	00:30:00	49	
29907317_220	2025-09-30T13:19:42	puhti	COMPLETED	67	0:0	mariaosm	mariaosm		1	1		52428800K	63837017K	00:30:00	67	
29907317_207	2025-09-30T13:19:42	puhti	COMPLETED	1265	0:0	mariaosm	mariaosm		1	1	20:46.272	52428800K	6013K	00:30:00	1265	
29907097_86	2025-09-30T13:15:20	puhti	COMPLETED	89	0:0	mariaosm	mariaosm		1	1	01:19.991	52428800K	6110K	00:30:00	89	
29910498_324	2025-09-30T15:48:16	puhti	FAILED	35	0:0	mariaosm	mariaosm		1	1		52428800K	6212K	00:30:00	35	
29907317_221	2025-09-30T13:19:42	puhti	COMPLETED	97	0:0	mariaosm	mariaosm		1	1		52428800K	70605351K	00:30:00	97	
29907317_208	2025-09-30T13:19:42	puhti	COMPLETED	1378	0:0	mariaosm	mariaosm		1	1	22:17.337	52428800K	5813K	00:30:00	1378	
29907097_87	2025-09-30T13:15:20	puhti	COMPLETED	339	0:0	mariaosm	mariaosm		1	1	04:41.273	52428800K	6290K	00:30:00	339	
29910498_325	2025-09-30T15:48:16	puhti	FAILED	33	0:0	mariaosm	mariaosm		1	1		52428800K	6227K	00:30:00	33	
29907317_222	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	76481194K	00:30:00	68	
29907317_209	2025-09-30T13:19:42	puhti	COMPLETED	1453	0:0	mariaosm	mariaosm		1	1	23:30.029	52428800K	5831K	00:30:00	1453	
29907097_88	2025-09-30T13:15:20	puhti	COMPLETED	458	0:0	mariaosm	mariaosm		1	1	06:52.990	52428800K	6405K	00:30:00	458	
29910498_326	2025-09-30T15:48:16	puhti	FAILED	30	0:0	mariaosm	mariaosm		1	1		52428800K	3274K	00:30:00	31	
29907317_223	2025-09-30T13:19:42	puhti	COMPLETED	34	0:0	mariaosm	mariaosm		1	1		52428800K	5917K	00:30:00	34	
29907097_89	2025-09-30T13:15:20	puhti	COMPLETED	284	0:0	mariaosm	mariaosm		1	1	03:51.109	52428800K	5968K	00:30:00	284	
29910498_340	2025-09-30T15:48:16	puhti	FAILED	44	0:0	mariaosm	mariaosm		1	1		52428800K	6084K	00:30:00	44	
29910498_327	2025-09-30T15:48:16	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	6165K	00:30:00	36	
29907317_224	2025-09-30T13:19:42	puhti	COMPLETED	65	0:0	mariaosm	mariaosm		1	1		52428800K	94549192K	00:30:00	65	
29910498_341	2025-09-30T15:48:16	puhti	FAILED	52	0:0	mariaosm	mariaosm		1	1		52428800K	6118K	00:30:00	52	
29910498_328	2025-09-30T15:48:16	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	6164K	00:30:00	36	
29907317_225	2025-09-30T13:19:42	puhti	COMPLETED	124	0:0	mariaosm	mariaosm		1	1	01:07.878	52428800K	94706425K	00:30:00	124	
29910498_342	2025-09-30T15:48:16	puhti	FAILED	53	0:0	mariaosm	mariaosm		1	1		52428800K	6025K	00:30:00	54	
29910498_329	2025-09-30T15:48:16	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	5936K	00:30:00	36	
29907317_226	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	72852885K	00:30:00	68	
29910498_343	2025-09-30T15:48:16	puhti	FAILED	40	0:0	mariaosm	mariaosm		1	1		52428800K	6006K	00:30:00	40	
29907317_240	2025-09-30T13:19:42	puhti	COMPLETED	130	0:0	mariaosm	mariaosm		1	1		52428800K	88644064K	00:30:00	130	
29907317_227	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	84054126K	00:30:00	68	
29910498_344	2025-09-30T15:48:16	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	6046K	00:30:00	36	
29907317_241	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	87323815K	00:30:00	68	
29907317_228	2025-09-30T13:19:42	puhti	COMPLETED	128	0:0	mariaosm	mariaosm		1	1	01:01.796	52428800K	6158K	00:30:00	128	
29910498_345	2025-09-30T15:48:16	puhti	FAILED	40	0:0	mariaosm	mariaosm		1	1		52428800K	6106K	00:30:00	40	
29907317_242	2025-09-30T13:19:42	puhti	COMPLETED	67	0:0	mariaosm	mariaosm		1	1		52428800K	61834087K	00:30:00	67	
29907317_229	2025-09-30T13:19:42	puhti	COMPLETED	67	0:0	mariaosm	mariaosm		1	1		52428800K	85601390K	00:30:00	67	
29910498_346	2025-09-30T15:48:16	puhti	FAILED	49	0:0	mariaosm	mariaosm		1	1		52428800K	6097K	00:30:00	49	
29907317_243	2025-09-30T13:19:42	puhti	COMPLETED	96	0:0	mariaosm	mariaosm		1	1		52428800K	67385111K	00:30:00	96	
29910498_347	2025-09-30T15:48:16	puhti	FAILED	53	0:0	mariaosm	mariaosm		1	1		52428800K	6099K	00:30:00	53	
29907317_244	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	90417749K	00:30:00	68	
29910498_348	2025-09-30T15:48:16	puhti	FAILED	53	0:0	mariaosm	mariaosm		1	1		52428800K	6099K	00:30:00	53	
29907317_245	2025-09-30T13:19:42	puhti	COMPLETED	67	0:0	mariaosm	mariaosm		1	1		52428800K	87710446K	00:30:00	67	
29910498_349	2025-09-30T15:48:16	puhti	FAILED	43	0:0	mariaosm	mariaosm		1	1		52428800K	6103K	00:30:00	43	
29907317_246	2025-09-30T13:19:42	puhti	COMPLETED	128	0:0	mariaosm	mariaosm		1	1		52428800K	6262K	00:30:00	128	
29907317_260	2025-09-30T13:19:42	puhti	COMPLETED	65	0:0	mariaosm	mariaosm		1	1		52428800K	6085K	00:30:00	65	
29907317_247	2025-09-30T13:19:42	puhti	COMPLETED	69	0:0	mariaosm	mariaosm		1	1		52428800K	78540552K	00:30:00	69	
29907317_261	2025-09-30T13:19:42	puhti	COMPLETED	67	0:0	mariaosm	mariaosm		1	1		52428800K	63137765K	00:30:00	67	
29907317_248	2025-09-30T13:19:42	puhti	COMPLETED	70	0:0	mariaosm	mariaosm		1	1		52428800K	82305201K	00:30:00	70	
29907317_262	2025-09-30T13:19:42	puhti	COMPLETED	128	0:0	mariaosm	mariaosm		1	1	01:04.322	52428800K	6306K	00:30:00	128	
29907317_249	2025-09-30T13:19:42	puhti	COMPLETED	98	0:0	mariaosm	mariaosm		1	1		52428800K	66837819K	00:30:00	98	
29907317_263	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	68182754K	00:30:00	68	
29907317_264	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	74647614K	00:30:00	68	
29906959_10	2025-09-30T13:08:38	puhti	COMPLETED	38	0:0	mariaosm	mariaosm		1	1		52428800K	6383K	00:30:00	38	
29907317_265	2025-09-30T13:19:42	puhti	COMPLETED	70	0:0	mariaosm	mariaosm		1	1		52428800K	85605721K	00:30:00	70	
29907317_266	2025-09-30T13:19:42	puhti	COMPLETED	70	0:0	mariaosm	mariaosm		1	1		52428800K	84593960K	00:30:00	70	
29907317_300	2025-09-30T13:19:42	puhti	FAILED	29	0:0	mariaosm	mariaosm		1	1		52428800K	3208K	00:30:00	29	
29907317_280	2025-09-30T13:19:42	puhti	FAILED	34	0:0	mariaosm	mariaosm		1	1		52428800K	6113K	00:30:00	34	
29907317_267	2025-09-30T13:19:42	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	74749093K	00:30:00	68	
29907097_110	2025-09-30T13:15:20	puhti	COMPLETED	363	0:0	mariaosm	mariaosm		1	1	04:23.217	52428800K	6105K	00:30:00	363	
29907317_281	2025-09-30T13:19:42	puhti	FAILED	31	0:0	mariaosm	mariaosm		1	1		52428800K	6249K	00:30:00	31	
29907317_268	2025-09-30T13:19:42	puhti	COMPLETED	127	0:0	mariaosm	mariaosm		1	1	01:02.021	52428800K	6495K	00:30:00	127	
29907097_111	2025-09-30T13:15:20	puhti	COMPLETED	279	0:0	mariaosm	mariaosm		1	1	03:53.907	52428800K	737076K	00:30:00	279	
29907317_282	2025-09-30T13:19:42	puhti	FAILED	48	0:0	mariaosm	mariaosm		1	1		52428800K	6021K	00:30:00	48	
29907317_269	2025-09-30T13:19:42	puhti	COMPLETED	69	0:0	mariaosm	mariaosm		1	1		52428800K	83719189K	00:30:00	69	
29907097_112	2025-09-30T13:15:20	puhti	COMPLETED	237	0:0	mariaosm	mariaosm		1	1	02:58.069	52428800K	6133K	00:30:00	237	
29907317_283	2025-09-30T13:19:42	puhti	FAILED	70	0:0	mariaosm	mariaosm		1	1		52428800K	5898K	00:30:00	70	
29907097_113	2025-09-30T13:15:20	puhti	COMPLETED	189	0:0	mariaosm	mariaosm		1	1	02:40.708	52428800K	6099K	00:30:00	189	
29907317_284	2025-09-30T13:19:42	puhti	FAILED	66	0:0	mariaosm	mariaosm		1	1		52428800K	5926K	00:30:00	66	
29907097_114	2025-09-30T13:15:20	puhti	COMPLETED	186	0:0	mariaosm	mariaosm		1	1	02:19.592	52428800K	6112K	00:30:00	186	
29907317_285	2025-09-30T13:19:42	puhti	FAILED	64	0:0	mariaosm	mariaosm		1	1		52428800K	5879K	00:30:00	64	
29907097_115	2025-09-30T13:15:20	puhti	COMPLETED	240	0:0	mariaosm	mariaosm		1	1	03:03.475	52428800K	6286K	00:30:00	240	
29907317_286	2025-09-30T13:19:42	puhti	FAILED	82	0:0	mariaosm	mariaosm		1	1		52428800K	6396K	00:30:00	82	
29907097_116	2025-09-30T13:15:20	puhti	COMPLETED	339	0:0	mariaosm	mariaosm		1	1	05:02.419	52428800K	6508K	00:30:00	339	
29907317_287	2025-09-30T13:19:42	puhti	FAILED	70	0:0	mariaosm	mariaosm		1	1		52428800K	6135K	00:30:00	70	
29907097_130	2025-09-30T13:15:20	puhti	COMPLETED	347	0:0	mariaosm	mariaosm		1	1	05:22.269	52428800K	6234K	00:30:00	347	
29907097_117	2025-09-30T13:15:20	puhti	COMPLETED	383	0:0	mariaosm	mariaosm		1	1	05:24.034	52428800K	6508K	00:30:00	383	
29907317_288	2025-09-30T13:19:42	puhti	FAILED	43	0:0	mariaosm	mariaosm		1	1		52428800K	6476K	00:30:00	43	
29907097_131	2025-09-30T13:15:20	puhti	COMPLETED	339	0:0	mariaosm	mariaosm		1	1	05:13.312	52428800K	6090K	00:30:00	339	
29907097_118	2025-09-30T13:15:20	puhti	COMPLETED	621	0:0	mariaosm	mariaosm		1	1	09:40.129	52428800K	6115K	00:30:00	621	
29907317_289	2025-09-30T13:19:42	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	6134K	00:30:00	36	
29907097_132	2025-09-30T13:15:20	puhti	COMPLETED	417	0:0	mariaosm	mariaosm		1	1	05:48.059	52428800K	6541K	00:30:00	417	
29907097_119	2025-09-30T13:15:20	puhti	COMPLETED	251	0:0	mariaosm	mariaosm		1	1	03:50.701	52428800K	6013K	00:30:00	251	
29907097_133	2025-09-30T13:15:20	puhti	COMPLETED	476	0:0	mariaosm	mariaosm		1	1	07:15.146	52428800K	6116K	00:30:00	476	
29907097_134	2025-09-30T13:15:20	puhti	COMPLETED	481	0:0	mariaosm	mariaosm		1	1	07:08.395	52428800K	6033K	00:30:00	481	
29907097_135	2025-09-30T13:15:20	puhti	COMPLETED	533	0:0	mariaosm	mariaosm		1	1	07:57.459	52428800K	6114K	00:30:00	533	
29907097_136	2025-09-30T13:15:20	puhti	COMPLETED	420	0:0	mariaosm	mariaosm		1	1	06:19.127	52428800K	5932K	00:30:00	420	
29907097_11	2025-09-30T13:15:20	puhti	COMPLETED	55	0:0	mariaosm	mariaosm		1	1		52428800K	5926K	00:30:00	56	
29907097_150	2025-09-30T13:15:20	puhti	COMPLETED	869	0:0	mariaosm	mariaosm		1	1	14:05.882	52428800K	8404904K	00:30:00	869	
29907097_137	2025-09-30T13:15:20	puhti	COMPLETED	376	0:0	mariaosm	mariaosm		1	1	05:23.164	52428800K	8404959K	00:30:00	376	
29907097_12	2025-09-30T13:15:20	puhti	COMPLETED	41	0:0	mariaosm	mariaosm		1	1		52428800K	6278K	00:30:00	41	
29907097_151	2025-09-30T13:15:20	puhti	COMPLETED	580	0:0	mariaosm	mariaosm		1	1	08:50.470	52428800K	8404767K	00:30:00	580	
29907097_138	2025-09-30T13:15:20	puhti	COMPLETED	355	0:0	mariaosm	mariaosm		1	1	05:23.121	52428800K	8404018K	00:30:00	355	
29907097_13	2025-09-30T13:15:20	puhti	COMPLETED	44	0:0	mariaosm	mariaosm		1	1		52428800K	6044K	00:30:00	44	
29907097_152	2025-09-30T13:15:20	puhti	COMPLETED	632	0:0	mariaosm	mariaosm		1	1	09:15.442	52428800K	8404813K	00:30:00	632	
29907097_139	2025-09-30T13:15:20	puhti	COMPLETED	331	0:0	mariaosm	mariaosm		1	1	04:36.860	52428800K	8403194K	00:30:00	331	
29907097_14	2025-09-30T13:15:20	puhti	COMPLETED	35	0:0	mariaosm	mariaosm		1	1		52428800K	5962K	00:30:00	35	
29907097_153	2025-09-30T13:15:20	puhti	COMPLETED	649	0:0	mariaosm	mariaosm		1	1	10:07.397	52428800K	8404786K	00:30:00	649	
29907097_15	2025-09-30T13:15:20	puhti	COMPLETED	60	0:0	mariaosm	mariaosm		1	1		52428800K	5984K	00:30:00	60	
29907097_154	2025-09-30T13:15:20	puhti	COMPLETED	615	0:0	mariaosm	mariaosm		1	1	09:42.936	52428800K	8404782K	00:30:00	615	
29907097_16	2025-09-30T13:15:20	puhti	COMPLETED	50	0:0	mariaosm	mariaosm		1	1		52428800K	5782K	00:30:00	50	
29907097_155	2025-09-30T13:15:20	puhti	COMPLETED	540	0:0	mariaosm	mariaosm		1	1	08:08.762	52428800K	8404773K	00:30:00	540	
29907097_17	2025-09-30T13:15:20	puhti	COMPLETED	54	0:0	mariaosm	mariaosm		1	1		52428800K	5817K	00:30:00	54	
29907097_30	2025-09-30T13:15:20	puhti	COMPLETED	45	0:0	mariaosm	mariaosm		1	1		52428800K	6114K	00:30:00	45	
29907097_156	2025-09-30T13:15:20	puhti	COMPLETED	536	0:0	mariaosm	mariaosm		1	1	07:59.974	52428800K	8404747K	00:30:00	536	
29907097_18	2025-09-30T13:15:20	puhti	COMPLETED	51	0:0	mariaosm	mariaosm		1	1		52428800K	5797K	00:30:00	51	
29907097_31	2025-09-30T13:15:20	puhti	COMPLETED	35	0:0	mariaosm	mariaosm		1	1		52428800K	5951K	00:30:00	36	
29907097_170	2025-09-30T13:15:20	puhti	COMPLETED	572	0:0	mariaosm	mariaosm		1	1	08:29.526	52428800K	8404772K	00:30:00	572	
29907097_157	2025-09-30T13:15:20	puhti	COMPLETED	616	0:0	mariaosm	mariaosm		1	1	09:25.981	52428800K	8404935K	00:30:00	616	
29907097_19	2025-09-30T13:15:20	puhti	COMPLETED	45	0:0	mariaosm	mariaosm		1	1		52428800K	6192K	00:30:00	45	
29907097_32	2025-09-30T13:15:20	puhti	COMPLETED	34	0:0	mariaosm	mariaosm		1	1		52428800K	6014K	00:30:00	34	
29907097_171	2025-09-30T13:15:20	puhti	COMPLETED	690	0:0	mariaosm	mariaosm		1	1	10:09.937	52428800K	8404954K	00:30:00	690	
29907097_158	2025-09-30T13:15:20	puhti	COMPLETED	605	0:0	mariaosm	mariaosm		1	1	09:31.990	52428800K	8404853K	00:30:00	605	
29907097_33	2025-09-30T13:15:20	puhti	COMPLETED	34	0:0	mariaosm	mariaosm		1	1		52428800K	6031K	00:30:00	34	
29907097_172	2025-09-30T13:15:20	puhti	COMPLETED	527	0:0	mariaosm	mariaosm		1	1	07:42.102	52428800K	8404934K	00:30:00	527	
29907097_159	2025-09-30T13:15:20	puhti	COMPLETED	562	0:0	mariaosm	mariaosm		1	1	08:54.772	52428800K	8404805K	00:30:00	562	
29907097_34	2025-09-30T13:15:20	puhti	COMPLETED	42	0:0	mariaosm	mariaosm		1	1		52428800K	5928K	00:30:00	42	
29907097_173	2025-09-30T13:15:20	puhti	COMPLETED	569	0:0	mariaosm	mariaosm		1	1	08:19.969	52428800K	8404932K	00:30:00	569	
29907097_35	2025-09-30T13:15:20	puhti	COMPLETED	40	0:0	mariaosm	mariaosm		1	1		52428800K	5935K	00:30:00	40	
29907097_174	2025-09-30T13:15:20	puhti	COMPLETED	778	0:0	mariaosm	mariaosm		1	1	12:06.382	52428800K	6533K	00:30:00	778	
29907097_36	2025-09-30T13:15:20	puhti	COMPLETED	53	0:0	mariaosm	mariaosm		1	1		52428800K	5925K	00:30:00	53	
29907097_175	2025-09-30T13:15:20	puhti	COMPLETED	1071	0:0	mariaosm	mariaosm		1	1	17:30.731	52428800K	5963K	00:30:00	1071	
29907097_50	2025-09-30T13:15:20	puhti	COMPLETED	97	0:0	mariaosm	mariaosm		1	1	01:23.484	52428800K	6122K	00:30:00	97	
29907097_37	2025-09-30T13:15:20	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	6138K	00:30:00	68	
29907097_176	2025-09-30T13:15:20	puhti	COMPLETED	1068	0:0	mariaosm	mariaosm		1	1	17:23.945	52428800K	5966K	00:30:00	1068	
29907097_51	2025-09-30T13:15:20	puhti	COMPLETED	101	0:0	mariaosm	mariaosm		1	1	01:19.102	52428800K	6099K	00:30:00	101	
29907097_38	2025-09-30T13:15:20	puhti	COMPLETED	44	0:0	mariaosm	mariaosm		1	1		52428800K	6122K	00:30:00	44	
29907097_190	2025-09-30T13:15:20	puhti	COMPLETED	1291	0:0	mariaosm	mariaosm		1	1	21:01.726	52428800K	6061K	00:30:00	1291	
29907097_177	2025-09-30T13:15:20	puhti	COMPLETED	1012	0:0	mariaosm	mariaosm		1	1	15:55.381	52428800K	6018K	00:30:00	1012	
29907097_52	2025-09-30T13:15:20	puhti	COMPLETED	90	0:0	mariaosm	mariaosm		1	1	01:09.429	52428800K	6128K	00:30:00	90	
29907097_39	2025-09-30T13:15:20	puhti	COMPLETED	36	0:0	mariaosm	mariaosm		1	1		52428800K	6137K	00:30:00	36	
29907097_191	2025-09-30T13:15:20	puhti	COMPLETED	1275	0:0	mariaosm	mariaosm		1	1	20:31.814	52428800K	6074K	00:30:00	1275	
29907097_178	2025-09-30T13:15:20	puhti	COMPLETED	1068	0:0	mariaosm	mariaosm		1	1	17:23.552	52428800K	6409K	00:30:00	1068	
29907097_53	2025-09-30T13:15:20	puhti	COMPLETED	106	0:0	mariaosm	mariaosm		1	1	01:07.985	52428800K	6279K	00:30:00	106	
29907097_192	2025-09-30T13:15:20	puhti	COMPLETED	1383	0:0	mariaosm	mariaosm		1	1	22:20.751	52428800K	6109K	00:30:00	1383	
29907097_179	2025-09-30T13:15:20	puhti	COMPLETED	1024	0:0	mariaosm	mariaosm		1	1	16:35.266	52428800K	6142K	00:30:00	1024	
29907097_54	2025-09-30T13:15:20	puhti	COMPLETED	85	0:0	mariaosm	mariaosm		1	1	01:08.080	52428800K	6091K	00:30:00	85	
29907097_193	2025-09-30T13:15:20	puhti	COMPLETED	1399	0:0	mariaosm	mariaosm		1	1	22:42.015	52428800K	6121K	00:30:00	1399	
29907097_55	2025-09-30T13:15:20	puhti	COMPLETED	72	0:0	mariaosm	mariaosm		1	1	01:04.231	52428800K	6091K	00:30:00	72	
29907097_194	2025-09-30T13:15:20	puhti	COMPLETED	1305	0:0	mariaosm	mariaosm		1	1	21:07.793	52428800K	6509K	00:30:00	1305	
29907097_56	2025-09-30T13:15:20	puhti	COMPLETED	90	0:0	mariaosm	mariaosm		1	1	01:08.332	52428800K	6120K	00:30:00	90	
29907097_195	2025-09-30T13:15:20	puhti	COMPLETED	1207	0:0	mariaosm	mariaosm		1	1	19:25.185	52428800K	6091K	00:30:00	1207	
29907097_70	2025-09-30T13:15:20	puhti	COMPLETED	184	0:0	mariaosm	mariaosm		1	1	02:18.300	52428800K	6088K	00:30:00	184	
29907097_57	2025-09-30T13:15:20	puhti	COMPLETED	86	0:0	mariaosm	mariaosm		1	1	01:12.930	52428800K	5932K	00:30:00	86	
29907097_196	2025-09-30T13:15:20	puhti	COMPLETED	1257	0:0	mariaosm	mariaosm		1	1	20:19.537	52428800K	6251K	00:30:00	1257	
29907097_71	2025-09-30T13:15:20	puhti	COMPLETED	202	0:0	mariaosm	mariaosm		1	1	02:20.181	52428800K	6091K	00:30:00	202	
29907097_58	2025-09-30T13:15:20	puhti	COMPLETED	68	0:0	mariaosm	mariaosm		1	1		52428800K	5945K	00:30:00	68	
29907097_197	2025-09-30T13:15:20	puhti	COMPLETED	1459	0:0	mariaosm	mariaosm		1	1	23:37.327	52428800K	5998K	00:30:00	1459	
29907097_72	2025-09-30T13:15:20	puhti	COMPLETED	229	0:0	mariaosm	mariaosm		1	1	02:29.578	52428800K	6023K	00:30:00	229	
29907097_59	2025-09-30T13:15:20	puhti	COMPLETED	76	0:0	mariaosm	mariaosm		1	1		52428800K	5924K	00:30:00	76	
29910498_310	2025-09-30T15:48:16	puhti	FAILED	32	0:0	mariaosm	mariaosm		1	1		52428800K	5878K	00:30:00	32	
29907097_198	2025-09-30T13:15:20	puhti	COMPLETED	1272	0:0	mariaosm	mariaosm		1	1	20:37.972	52428800K	6068K	00:30:00	1272	
29907097_73	2025-09-30T13:15:20	puhti	COMPLETED	217	0:0	mariaosm	mariaosm		1	1	02:26.717	52428800K	5996K	00:30:00	217	
29910498_311	2025-09-30T15:48:16	puhti	FAILED	27	0:0	mariaosm	mariaosm		1	1		52428800K	3274K	00:30:00	27	
29907097_199	2025-09-30T13:15:20	puhti	COMPLETED	1270	0:0	mariaosm	mariaosm		1	1	20:32.030	52428800K	6075K	00:30:00	1270	
29907097_74	2025-09-30T13:15:20	puhti	COMPLETED	170	0:0	mariaosm	mariaosm		1	1	02:27.286	52428800K	5946K	00:30:00	170	
29906959_0	2025-09-30T13:08:38	puhti	COMPLETED	17	0:0	mariaosm	mariaosm		1	1		52428800K	5948K	00:30:00	17	
29910498_312	2025-09-30T15:48:16	puhti	FAILED	39	0:0	mariaosm	mariaosm		1	1		52428800K	6110K	00:30:00	39	
29907097_75	2025-09-30T13:15:20	puhti	COMPLETED	176	0:0	mariaosm	mariaosm		1	1	02:17.298	52428800K	6122K	00:30:00	176	
29906959_1	2025-09-30T13:08:38	puhti	COMPLETED	14	0:0	mariaosm	mariaosm		1	1		52428800K	6219K	00:30:00	14	
29910498_313	2025-09-30T15:48:16	puhti	FAILED	45	0:0	mariaosm	mariaosm		1	1		52428800K	6119K	00:30:00	45	
29907317_210	2025-09-30T13:19:42	puhti	COMPLETED	1320	0:0	mariaosm	mariaosm		1	1	21:20.587	52428800K	5787K	00:30:00	1320	
29907097_76	2025-09-30T13:15:20	puhti	COMPLETED	206	0:0	mariaosm	mariaosm		1	1	02:28.034	52428800K	6369K	00:30:00	206	
29906959_2	2025-09-30T13:08:38	puhti	COMPLETED	22	0:0	mariaosm	mariaosm		1	1		52428800K	6012K	00:30:00	22	
29910498_314	2025-09-30T15:48:16	puhti	FAILED	41	0:0	mariaosm	mariaosm		1	1		52428800K	6111K	00:30:00	41	
29907317_211	2025-09-30T13:19:42	puhti	COMPLETED	1420	0:0	mariaosm	mariaosm		1	1	23:13.807	52428800K	6231K	00:30:00	1420	
29907097_90	2025-09-30T13:15:20	puhti	COMPLETED	363	0:0	mariaosm	mariaosm		1	1	04:53.941	52428800K	6174K	00:30:00	363	
29907097_77	2025-09-30T13:15:20	puhti	COMPLETED	213	0:0	mariaosm	mariaosm		1	1	02:22.235	52428800K	6247K	00:30:00	213	
29906959_3	2025-09-30T13:08:38	puhti	COMPLETED	13	0:0	mariaosm	mariaosm		1	1		52428800K	5982K	00:30:00	13	
29910498_315	2025-09-30T15:48:16	puhti	FAILED	44	0:0	mariaosm	mariaosm		1	1		52428800K	6114K	00:30:00	44	
29907317_212	2025-09-30T13:19:42	puhti	COMPLETED	1409	0:0	mariaosm	mariaosm		1	1	22:57.656	52428800K	6400K	00:30:00	1409	
29907097_91	2025-09-30T13:15:20	puhti	COMPLETED	313	0:0	mariaosm	mariaosm		1	1	03:44.877	52428800K	6207K	00:30:00	313	
29907097_78	2025-09-30T13:15:20	puhti	COMPLETED	238	0:0	mariaosm	mariaosm		1	1	02:23.112	52428800K	6248K	00:30:00	238	
29906959_4	2025-09-30T13:08:38	puhti	COMPLETED	15	0:0	mariaosm	mariaosm		1	1		52428800K	5967K	00:30:00	15	
29910498_316	2025-09-30T15:48:16	puhti	FAILED	39	0:0	mariaosm	mariaosm		1	1		52428800K	6100K	00:30:00	39	
29907317_213	2025-09-30T13:19:42	puhti	COMPLETED	1383	0:0	mariaosm	mariaosm		1	1	22:28.294	52428800K	6406K	00:30:00	1383	
29907097_92	2025-09-30T13:15:20	puhti	COMPLETED	297	0:0	mariaosm	mariaosm		1	1	03:49.399	52428800K	6116K	00:30:00	297	
29907097_79	2025-09-30T13:15:20	puhti	COMPLETED	93	0:0	mariaosm	mariaosm		1	1	01:13.265	52428800K	6081K	00:30:00	93	
29906959_5	2025-09-30T13:08:38	puhti	COMPLETED	25	0:0	mariaosm	mariaosm		1	1		52428800K	5799K	00:30:00	25	
29910498_330	2025-09-30T15:48:16	puhti	FAILED	36	0:0	mariaosm	mariaosm		1	1		52428800K	5930K	00:30:00	36	
29910498_317	2025-09-30T15:48:16	puhti	FAILED	57	0:0	mariaosm	mariaosm		1	1		52428800K	6109K	00:30:00	57	
29907317_214	2025-09-30T13:19:42	puhti	COMPLETED	1629	0:0	mariaosm	mariaosm		1	1	26:33.830	52428800K	6037K	00:30:00	1629	
29907097_93	2025-09-30T13:15:20	puhti	COMPLETED	274	0:0	mariaosm	mariaosm		1	1	03:44.005	52428800K	6124K	00:30:00	274	
29906959_6	2025-09-30T13:08:38	puhti	COMPLETED	25	0:0	mariaosm	mariaosm		1	1		52428800K	5779K	00:30:00	25	
29910498_331	2025-09-30T15:48:16	puhti	FAILED	40	0:0	mariaosm	mariaosm		1	1		52428800K	5933K	00:30:00	40	
29910498_318	2025-09-30T15:48:16	puhti	FAILED	56	0:0	mariaosm	mariaosm		1	1		52428800K	5758K	00:30:00	56	
29907317_215	2025-09-30T13:19:42	puhti	COMPLETED	1495	0:0	mariaosm	mariaosm		1	1	24:13.354	52428800K	5777K	00:30:00	1495	
29907097_94	2025-09-30T13:15:20	puhti	COMPLETED	315	0:0	mariaosm	mariaosm		1	1	04:04.349	52428800K	6086K	00:30:00	315	
