run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR194311	PRJEB3289	ERP001824	SAMEA1692645	ERS190991	ERX169000	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	ESRRA_TGACGA30NGCA_AI_6		SINGLE	OTHER	SYNTHETIC	other	423975	12719250	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:433-140	ena-RUN-KI-BN-15-11-2012-11:55:26:433-140	9768625	f06f8bcb14c6d687f68d459a8ee25a80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194311/ERR194311.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194311/ERR194311.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194311/ERR194311.fastq.gz	8335084	87f5e9bbeac570ceeae1c9706fb53772	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194311/ESRRA_TGACGA30NGCA_AI_6.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194311/ESRRA_TGACGA30NGCA_AI_6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194311/ESRRA_TGACGA30NGCA_AI_6.fastq.gz	FASTQ	7679215	3047005f2a70b61df23045dd064232b9	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194311	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194311	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194311	ESRRA_TGACGA30NGCA_AI_6		ESRRA_TGACGA30NGCA_AI_6		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194313	PRJEB3289	ERP001824	SAMEA1692602	ERS190993	ERX169002	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	ETS1_TGTACC30NCAG_AI_2		SINGLE	OTHER	SYNTHETIC	other	382514	11475420	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:434-142	ena-RUN-KI-BN-15-11-2012-11:55:26:434-142	9751878	8a34abc8110a4485009ce4f18af7d744	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194313/ERR194313.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194313/ERR194313.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194313/ERR194313.fastq.gz	8513278	826224e2ccab32abf3de9eb066969625	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194313/ETS1_TGTACC30NCAG_AI_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194313/ETS1_TGTACC30NCAG_AI_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194313/ETS1_TGTACC30NCAG_AI_2.fastq.gz	FASTQ	6654531	afec0896fe0b07626a1ff9af7e7442e7	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194313	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194313	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194313	ETS1_TGTACC30NCAG_AI_2		ETS1_TGTACC30NCAG_AI_2		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194328	PRJEB3289	ERP001824	SAMEA1692980	ERS191008	ERX169017	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	FOXC1_TGAGGC30NGGA_AI_5		SINGLE	OTHER	SYNTHETIC	other	355244	10657320	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:444-157	ena-RUN-KI-BN-15-11-2012-11:55:26:444-157	8017216	48e0da3648b4149a7921821a5f4476d0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194328/ERR194328.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194328/ERR194328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194328/ERR194328.fastq.gz	6843301	b408a560b1d4d811cd515243aef04e85	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194328/FOXC1_TGAGGC30NGGA_AI_5.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194328/FOXC1_TGAGGC30NGGA_AI_5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194328/FOXC1_TGAGGC30NGGA_AI_5.fastq.gz	FASTQ	6305056	d2eac8d464205fd9703be4a5cb4566bb	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194328	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194328	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194328	FOXC1_TGAGGC30NGGA_AI_5		FOXC1_TGAGGC30NGGA_AI_5		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194335	PRJEB3289	ERP001824	SAMEA1692757	ERS191015	ERX169024	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	FOXC2_TGAGTG30NTGA_AI_6		SINGLE	OTHER	SYNTHETIC	other	596837	17905110	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:448-164	ena-RUN-KI-BN-15-11-2012-11:55:26:449-164	12944595	5db4201911ff02c146632e4e96782fea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194335/ERR194335.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194335/ERR194335.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194335/ERR194335.fastq.gz	10985556	37d96241ee1d3556a3c42e3ab9ae93fe	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194335/FOXC2_TGAGTG30NTGA_AI_6.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194335/FOXC2_TGAGTG30NTGA_AI_6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194335/FOXC2_TGAGTG30NTGA_AI_6.fastq.gz	FASTQ	10324429	09673cdc71e7d2666cc70f62f18ade9a	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194335	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194335	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194335	FOXC2_TGAGTG30NTGA_AI_6		FOXC2_TGAGTG30NTGA_AI_6		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194339	PRJEB3289	ERP001824	SAMEA1692741	ERS191019	ERX169028	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GLI2_TAAGTA40NTGA_AI_4		SINGLE	OTHER	SYNTHETIC	other	393088	15723520	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:450-168	ena-RUN-KI-BN-15-11-2012-11:55:26:451-168	14000136	112d69cb54eb89e04734f8d3b7ecd1e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194339/ERR194339.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194339/ERR194339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194339/ERR194339.fastq.gz	12625057	e3e3c9c2d90249817641980237f5fb7d	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194339/GLI2_TAAGTA40NTGA_AI_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194339/GLI2_TAAGTA40NTGA_AI_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194339/GLI2_TAAGTA40NTGA_AI_4.fastq.gz	FASTQ	10287165	965253a01ce99547f715a24696ef7877	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194339	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194339	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194339	GLI2_TAAGTA40NTGA_AI_4		GLI2_TAAGTA40NTGA_AI_4		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194342	PRJEB3289	ERP001824	SAMEA1693367	ERS191022	ERX169031	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HES5_TCGGGG30NGGT_AI_1		SINGLE	OTHER	SYNTHETIC	other	349136	10474080	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:452-171	ena-RUN-KI-BN-15-11-2012-11:55:26:452-171	9753510	ce249d2e218747346989680e9e36b0c6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194342/ERR194342.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194342/ERR194342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194342/ERR194342.fastq.gz	8585933	60b8ef1057b9db0a19de9abacc0c21d4	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194342/HES5_TCGGGG30NGGT_AI_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194342/HES5_TCGGGG30NGGT_AI_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194342/HES5_TCGGGG30NGGT_AI_1.fastq.gz	FASTQ	6670762	bdc12abdd5157fa746425cb809a06de7	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194342	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194342	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194342	HES5_TCGGGG30NGGT_AI_1		HES5_TCGGGG30NGGT_AI_1		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194345	PRJEB3289	ERP001824	SAMEA1693277	ERS191025	ERX169034	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HES5_TCGGGG30NGGT_AI_4		SINGLE	OTHER	SYNTHETIC	other	400323	12009690	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:454-174	ena-RUN-KI-BN-15-11-2012-11:55:26:454-174	11462592	943670dcf43a739bd83c8ae92e146bdb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194345/ERR194345.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194345/ERR194345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194345/ERR194345.fastq.gz	10096676	783c24cf09cf52b15f5ef4ea41c44866	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194345/HES5_TCGGGG30NGGT_AI_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194345/HES5_TCGGGG30NGGT_AI_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194345/HES5_TCGGGG30NGGT_AI_4.fastq.gz	FASTQ	8062702	851676cef50c7f6d2f8a0d4dc3f20072	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194345	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194345	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194345	HES5_TCGGGG30NGGT_AI_4		HES5_TCGGGG30NGGT_AI_4		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194346	PRJEB3289	ERP001824	SAMEA1693298	ERS191026	ERX169035	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HES5_TCGGGG30NGGT_AI_5		SINGLE	OTHER	SYNTHETIC	other	250128	7503840	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:454-175	ena-RUN-KI-BN-15-11-2012-11:55:26:454-175	6983361	3192bbd478eb358c916e13850ac30e90	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194346/ERR194346.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194346/ERR194346.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194346/ERR194346.fastq.gz	6145411	48c0a85eb1da96f8baae5573752cbb76	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194346/HES5_TCGGGG30NGGT_AI_5.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194346/HES5_TCGGGG30NGGT_AI_5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194346/HES5_TCGGGG30NGGT_AI_5.fastq.gz	FASTQ	4889440	2d051f94597e1036b54d96d8db168e8c	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194346	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194346	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194346	HES5_TCGGGG30NGGT_AI_5		HES5_TCGGGG30NGGT_AI_5		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194351	PRJEB3289	ERP001824	SAMEA1693993	ERS191031	ERX169040	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HMX3_TGCACT30NCAC_AI_4		SINGLE	OTHER	SYNTHETIC	other	809753	24292590	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:457-180	ena-RUN-KI-BN-15-11-2012-11:55:26:457-180	21955323	5377f635960b0c57099dd9c239e87e80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194351/ERR194351.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194351/ERR194351.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194351/ERR194351.fastq.gz	19235321	05ed11063cfb9c0d962a50c5d9580a55	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194351/HMX3_TGCACT30NCAC_AI_4.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194351/HMX3_TGCACT30NCAC_AI_4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194351/HMX3_TGCACT30NCAC_AI_4.fastq.gz	FASTQ	15340843	716818078d0506a50fc4a40a3166f3e5	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194351	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194351	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194351	HMX3_TGCACT30NCAC_AI_4		HMX3_TGCACT30NCAC_AI_4		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194353	PRJEB3289	ERP001824	SAMEA1694002	ERS191033	ERX169042	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HMX3_TGCACT30NCAC_AI_6		SINGLE	OTHER	SYNTHETIC	other	734978	22049340	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:458-182	ena-RUN-KI-BN-15-11-2012-11:55:26:458-182	17967684	0dad4285e96d72eea0dc94c0f2c33c08	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194353/ERR194353.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194353/ERR194353.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194353/ERR194353.fastq.gz	15557356	188d09d5138e0c7b06a909b044f78848	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194353/HMX3_TGCACT30NCAC_AI_6.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194353/HMX3_TGCACT30NCAC_AI_6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194353/HMX3_TGCACT30NCAC_AI_6.fastq.gz	FASTQ	12830590	90322fd6e740abdc7e601d0b4ebf67d9	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194353	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194353	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194353	HMX3_TGCACT30NCAC_AI_6		HMX3_TGCACT30NCAC_AI_6		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194360	PRJEB3289	ERP001824	SAMEA1694898	ERS191040	ERX169049	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HOXA10_TAGGAT30NAGT_AI_1		SINGLE	OTHER	SYNTHETIC	other	331741	9952230	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:461-189	ena-RUN-KI-BN-15-11-2012-11:55:26:461-189	8921213	495900d88205ba5af51fe51ab76314eb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194360/ERR194360.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194360/ERR194360.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194360/ERR194360.fastq.gz	7825690	a2c92b9f35c723e11cb74266574e2433	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194360/HOXA10_TAGGAT30NAGT_AI_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194360/HOXA10_TAGGAT30NAGT_AI_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194360/HOXA10_TAGGAT30NAGT_AI_1.fastq.gz	FASTQ	6087071	25c0242bd6af09cfa9f909c424b4cbc2	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194360	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194360	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194360	HOXA10_TAGGAT30NAGT_AI_1		HOXA10_TAGGAT30NAGT_AI_1		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194362	PRJEB3289	ERP001824	SAMEA1694685	ERS191042	ERX169051	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HOXA10_TAGGAT30NAGT_AI_3		SINGLE	OTHER	SYNTHETIC	other	596116	17883480	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:462-191	ena-RUN-KI-BN-15-11-2012-11:55:26:462-191	15986213	01c5310d21db303d8402dafc2ea4ef4d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194362/ERR194362.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194362/ERR194362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194362/ERR194362.fastq.gz	13985030	e2305749a91a66ac7ac8f4c21abefc52	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194362/HOXA10_TAGGAT30NAGT_AI_3.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194362/HOXA10_TAGGAT30NAGT_AI_3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194362/HOXA10_TAGGAT30NAGT_AI_3.fastq.gz	FASTQ	11102655	f64ff21dbea1ec3ed4df4cf14e686cf9	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194362	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194362	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194362	HOXA10_TAGGAT30NAGT_AI_3		HOXA10_TAGGAT30NAGT_AI_3		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194365	PRJEB3289	ERP001824	SAMEA1694622	ERS191045	ERX169054	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	HOXA10_TAGGAT30NAGT_AI_6		SINGLE	OTHER	SYNTHETIC	other	592249	17767470	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:464-194	ena-RUN-KI-BN-15-11-2012-11:55:26:464-194	14959379	0d84216ec11eb3f78d1a83823d94e228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194365/ERR194365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194365/ERR194365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194365/ERR194365.fastq.gz	12989005	29d81f669f339b9b823c89c34208ca03	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194365/HOXA10_TAGGAT30NAGT_AI_6.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194365/HOXA10_TAGGAT30NAGT_AI_6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194365/HOXA10_TAGGAT30NAGT_AI_6.fastq.gz	FASTQ	10748093	42b504505f5bb6c11aab841cc8332694	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194365	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194365	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194365	HOXA10_TAGGAT30NAGT_AI_6		HOXA10_TAGGAT30NAGT_AI_6		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194371	PRJEB3289	ERP001824	SAMEA1692846	ERS191051	ERX169060	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	IRF3_TCCTAA40NATC_AI_6		SINGLE	OTHER	SYNTHETIC	other	547572	21902880	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:466-200	ena-RUN-KI-BN-15-11-2012-11:55:26:467-200	16963673	d2365e4e4de4db9dff26b21111d583e7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194371/ERR194371.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194371/ERR194371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194371/ERR194371.fastq.gz	15074838	0e43d839ccb8cdd3743d819fdfc07c1e	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194371/IRF3_TCCTAA40NATC_AI_6.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194371/IRF3_TCCTAA40NATC_AI_6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194371/IRF3_TCCTAA40NATC_AI_6.fastq.gz	FASTQ	13340936	ac67db206b7e962b9726080149c76fb1	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194371	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194371	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194371	IRF3_TCCTAA40NATC_AI_6		IRF3_TCCTAA40NATC_AI_6		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR194372	PRJEB3289	ERP001824	SAMEA1692883	ERS191052	ERX169061	ERA174280	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	IRX2_TGCATC30NTAC_AI_1		SINGLE	OTHER	SYNTHETIC	other	390485	11714550	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2013-01-18	2018-11-16	Illumina HiSeq 2000 sequencing	DNA-binding specificities of human transcription factors	HT-SELEX_human_TF-specificities	ena-EXPERIMENT-KI-BN-15-11-2012-11:55:26:467-201	ena-RUN-KI-BN-15-11-2012-11:55:26:467-201	10479914	3b6176a08eacf043668f49018193b22d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194372/ERR194372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR194/ERR194372/ERR194372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR194/ERR194372/ERR194372.fastq.gz	9191764	7d3a5056dd649afd3c9910b3171aa470	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194372/IRX2_TGCATC30NTAC_AI_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR194/ERR194372/IRX2_TGCATC30NTAC_AI_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR194/ERR194372/IRX2_TGCATC30NTAC_AI_1.fastq.gz	FASTQ	7166237	b5d0e90f8616018bca85a45ce65ba1c9	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194372	fasp.sra.ebi.ac.uk:/vol1/err/ERR194/ERR194372	ftp.sra.ebi.ac.uk/vol1/err/ERR194/ERR194372	IRX2_TGCATC30NTAC_AI_1		IRX2_TGCATC30NTAC_AI_1		2012-11-15				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
