run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5	fastq_file_role	submitted_file_role	sra_file_role	bam_file_role
ERR1074951	PRJEB8671	ERP009690	SAMEA3610496	ERS917645	ERX1155075	ERA525224	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	OTHER	GENOMIC	PCR	27253611	844861941	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-11-30	2018-11-16	Illumina HiSeq 2000 sequencing	Structural insights into the DNA-binding specificity of E2F family transcription factors	ena-STUDY-KI-BN-27-02-2015-12:04:00:086-34	ena-EXPERIMENT-KI-BN-14-10-2015-16:26:10:965-1	ena-RUN-KI-BN-14-10-2015-16:26:10:965-1	865556343	bd878d185a734dcb29732c8c2bbba948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR107/001/ERR1074951/ERR1074951.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR107/001/ERR1074951/ERR1074951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR107/001/ERR1074951/ERR1074951.fastq.gz	769526984	9f07d7c94c1d15ec03c37e39d49c7c30	ftp.sra.ebi.ac.uk/vol1/run/ERR107/ERR1074951/TFDP1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR107/ERR1074951/TFDP1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR107/ERR1074951/TFDP1.fastq.gz	FASTQ	553935846	3cf5ab44a12ec8546c821f6ea08eecb3	ftp.sra.ebi.ac.uk/vol1/err/ERR107/001/ERR1074951	fasp.sra.ebi.ac.uk:/vol1/err/ERR107/001/ERR1074951	ftp.sra.ebi.ac.uk/vol1/err/ERR107/001/ERR1074951	TFDP1		LoVo_ChIP_exo		2015-10-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
ERR1074952	PRJEB8671	ERP009690	SAMEA3610497	ERS917646	ERX1155076	ERA525224	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	unspecified		SINGLE	OTHER	GENOMIC	PCR	24679396	765061276	Department of Biosciences and Nutrition;Karolinska Institutet;Sweden;KI-BN	2015-11-30	2018-11-16	Illumina HiSeq 2000 sequencing	Structural insights into the DNA-binding specificity of E2F family transcription factors	ena-STUDY-KI-BN-27-02-2015-12:04:00:086-34	ena-EXPERIMENT-KI-BN-14-10-2015-16:26:10:966-2	ena-RUN-KI-BN-14-10-2015-16:26:10:966-2	802866181	a65190bb6d250628c2a4f0ebd1f17509	ftp.sra.ebi.ac.uk/vol1/fastq/ERR107/002/ERR1074952/ERR1074952.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR107/002/ERR1074952/ERR1074952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR107/002/ERR1074952/ERR1074952.fastq.gz	715729026	046f95119058cc8d7622e63aaec166fc	ftp.sra.ebi.ac.uk/vol1/run/ERR107/ERR1074952/E2F2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR107/ERR1074952/E2F2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR107/ERR1074952/E2F2.fastq.gz	FASTQ	513440415	f528f946268e4f57927b59d0010c1da2	ftp.sra.ebi.ac.uk/vol1/err/ERR107/002/ERR1074952	fasp.sra.ebi.ac.uk:/vol1/err/ERR107/002/ERR1074952	ftp.sra.ebi.ac.uk/vol1/err/ERR107/002/ERR1074952	E2F2		LoVo_ChIP_exo		2015-10-14				GENERATED_FILE	SUBMISSION_FILE	ARCHIVAL_FILE	
